order_id,order_status
48355,PENDING_PAYMENT
48356,COMPLETE
48357,COMPLETE
48358,ON_HOLD
48359,COMPLETE
48360,COMPLETE
48361,PENDING_PAYMENT
48362,COMPLETE
48363,COMPLETE
48364,ON_HOLD
48365,CLOSED
48366,PROCESSING
48367,COMPLETE
48368,COMPLETE
48369,COMPLETE
48370,SUSPECTED_FRAUD
48371,CLOSED
48372,PENDING_PAYMENT
48373,PENDING_PAYMENT
48374,PENDING_PAYMENT
48375,PENDING_PAYMENT
48376,COMPLETE
48377,PENDING_PAYMENT
48378,PROCESSING
48379,COMPLETE
48380,PENDING_PAYMENT
48381,COMPLETE
48382,CLOSED
48383,PENDING
48384,COMPLETE
48385,COMPLETE
48386,CLOSED
48387,PENDING_PAYMENT
48388,PENDING
48389,PENDING_PAYMENT
48390,PENDING
48391,PENDING
48392,PENDING_PAYMENT
48393,PENDING_PAYMENT
48394,COMPLETE
48395,COMPLETE
48396,CLOSED
48397,COMPLETE
48398,PENDING
48399,SUSPECTED_FRAUD
48400,PENDING
48401,PENDING_PAYMENT
48402,PENDING_PAYMENT
48403,PENDING
48404,PENDING
48405,CLOSED
48406,COMPLETE
48407,PROCESSING
48408,PROCESSING
48409,PENDING_PAYMENT
48410,PENDING_PAYMENT
48411,CLOSED
48412,CLOSED
48413,COMPLETE
48414,COMPLETE
48415,ON_HOLD
48416,COMPLETE
48417,ON_HOLD
48418,PENDING_PAYMENT
48419,PENDING_PAYMENT
48420,ON_HOLD
48421,COMPLETE
48422,PENDING_PAYMENT
48423,PROCESSING
48424,COMPLETE
48425,PROCESSING
48426,PENDING
48427,CANCELED
48428,ON_HOLD
48429,COMPLETE
48430,COMPLETE
48431,PROCESSING
48432,PENDING
48433,COMPLETE
48434,PENDING_PAYMENT
48435,CANCELED
48436,PROCESSING
48437,COMPLETE
48438,PENDING_PAYMENT
48439,PROCESSING
48440,SUSPECTED_FRAUD
48441,COMPLETE
48442,COMPLETE
48443,COMPLETE
48444,PENDING_PAYMENT
48445,COMPLETE
48446,PENDING
48447,PENDING
48448,PAYMENT_REVIEW
48449,COMPLETE
48450,COMPLETE
48451,PENDING
48452,PENDING
48453,PENDING_PAYMENT
48454,PENDING
48455,PENDING
48456,PENDING_PAYMENT
48457,PENDING_PAYMENT
48458,SUSPECTED_FRAUD
48459,PENDING_PAYMENT
48460,PROCESSING
48461,PENDING_PAYMENT
48462,PENDING_PAYMENT
48463,CLOSED
48464,SUSPECTED_FRAUD
48465,PROCESSING
48466,ON_HOLD
48467,PROCESSING
48468,PENDING
48469,PENDING
48470,COMPLETE
48471,PROCESSING
48472,PENDING_PAYMENT
48473,PROCESSING
48474,PENDING_PAYMENT
48475,PENDING_PAYMENT
48476,PENDING_PAYMENT
48477,PENDING
48478,COMPLETE
48479,COMPLETE
48480,PENDING
48481,COMPLETE
48482,PROCESSING
48483,COMPLETE
48484,PENDING_PAYMENT
48485,PENDING_PAYMENT
48486,SUSPECTED_FRAUD
48487,PENDING
48488,PROCESSING
48489,PENDING
48490,COMPLETE
48491,COMPLETE
48492,CLOSED
48493,PENDING
48494,COMPLETE
48495,COMPLETE
48496,COMPLETE
48497,COMPLETE
48498,CLOSED
48499,PENDING
48500,ON_HOLD
48501,PENDING
48502,CLOSED
48503,PENDING_PAYMENT
48504,PENDING
48505,PROCESSING
48506,PENDING
48507,PENDING_PAYMENT
48508,COMPLETE
48509,COMPLETE
48510,CLOSED
48511,PAYMENT_REVIEW
48512,PENDING
48513,PENDING
48514,COMPLETE
48515,PROCESSING
48516,PENDING_PAYMENT
48517,COMPLETE
48518,COMPLETE
48519,PENDING
48520,PENDING
48521,CLOSED
48522,CLOSED
48523,PROCESSING
48524,ON_HOLD
48525,PENDING
48526,COMPLETE
48527,PENDING
48528,PENDING_PAYMENT
48529,PENDING
48530,PENDING
48531,PENDING_PAYMENT
48532,COMPLETE
48533,COMPLETE
48534,PENDING_PAYMENT
48535,COMPLETE
48536,PROCESSING
48537,PROCESSING
48538,PROCESSING
48539,COMPLETE
48540,PENDING_PAYMENT
48541,CLOSED
48542,CLOSED
48543,CLOSED
48544,PROCESSING
48545,COMPLETE
48546,COMPLETE
48547,CLOSED
48548,COMPLETE
48549,COMPLETE
48550,PENDING_PAYMENT
48551,COMPLETE
48552,CANCELED
48553,CLOSED
48554,COMPLETE
48555,PENDING
48556,PENDING
48557,CLOSED
48558,CLOSED
48559,COMPLETE
48560,PENDING
48561,CLOSED
48562,ON_HOLD
48563,PENDING_PAYMENT
48564,COMPLETE
48565,COMPLETE
48566,COMPLETE
48567,COMPLETE
48568,COMPLETE
48569,PENDING_PAYMENT
48570,CLOSED
48571,COMPLETE
48572,PROCESSING
48573,COMPLETE
48574,CLOSED
48575,COMPLETE
48576,PAYMENT_REVIEW
48577,COMPLETE
48578,PENDING
48579,PENDING
48580,COMPLETE
48581,COMPLETE
48582,PROCESSING
48583,CLOSED
48584,PENDING_PAYMENT
48585,PENDING_PAYMENT
48586,PENDING_PAYMENT
48587,PROCESSING
48588,SUSPECTED_FRAUD
48589,PENDING_PAYMENT
48590,PENDING_PAYMENT
48591,PROCESSING
48592,COMPLETE
48593,COMPLETE
48594,PROCESSING
48595,PROCESSING
48596,ON_HOLD
48597,PROCESSING
48598,COMPLETE
48599,CLOSED
48600,COMPLETE
48601,COMPLETE
48602,COMPLETE
48603,COMPLETE
48604,CLOSED
48605,COMPLETE
48606,PROCESSING
48607,PROCESSING
48608,COMPLETE
48609,CLOSED
48610,CLOSED
48611,COMPLETE
48612,PROCESSING
48613,PENDING_PAYMENT
48614,CLOSED
48615,COMPLETE
48616,PENDING_PAYMENT
48617,PENDING_PAYMENT
48618,COMPLETE
48619,COMPLETE
48620,PENDING_PAYMENT
48621,COMPLETE
48622,PENDING_PAYMENT
48623,ON_HOLD
48624,COMPLETE
48625,ON_HOLD
48626,PROCESSING
48627,COMPLETE
48628,PROCESSING
48629,PROCESSING
48630,PENDING_PAYMENT
48631,PENDING
48632,ON_HOLD
48633,PROCESSING
48634,PROCESSING
48635,COMPLETE
48636,COMPLETE
48637,COMPLETE
48638,ON_HOLD
48639,PENDING
48640,CLOSED
48641,CLOSED
48642,COMPLETE
48643,COMPLETE
48644,PENDING_PAYMENT
48645,CLOSED
48646,COMPLETE
48647,COMPLETE
48648,PENDING_PAYMENT
48649,ON_HOLD
48650,PROCESSING
48651,PENDING
48652,CLOSED
48653,PENDING_PAYMENT
48654,COMPLETE
48655,COMPLETE
48656,PENDING_PAYMENT
48657,PENDING
48658,PENDING_PAYMENT
48659,PENDING_PAYMENT
48660,COMPLETE
48661,ON_HOLD
48662,PENDING_PAYMENT
48663,COMPLETE
48664,COMPLETE
48665,PENDING_PAYMENT
48666,PENDING
48667,PENDING_PAYMENT
48668,CLOSED
48669,PENDING_PAYMENT
48670,COMPLETE
48671,PENDING_PAYMENT
48672,COMPLETE
48673,COMPLETE
48674,PROCESSING
48675,COMPLETE
48676,CLOSED
48677,ON_HOLD
48678,PENDING_PAYMENT
48679,PENDING
48680,PENDING_PAYMENT
48681,PENDING_PAYMENT
48682,SUSPECTED_FRAUD
48683,PENDING_PAYMENT
48684,PROCESSING
48685,PENDING_PAYMENT
48686,COMPLETE
48687,COMPLETE
48688,ON_HOLD
48689,COMPLETE
48690,PENDING_PAYMENT
48691,COMPLETE
48692,PENDING
48693,COMPLETE
48694,CLOSED
48695,CLOSED
48696,PROCESSING
48697,PENDING_PAYMENT
48698,PROCESSING
48699,PROCESSING
48700,PENDING
48701,PROCESSING
48702,SUSPECTED_FRAUD
48703,CLOSED
48704,PROCESSING
48705,COMPLETE
48706,COMPLETE
48707,COMPLETE
48708,PENDING_PAYMENT
48709,PENDING
48710,PENDING_PAYMENT
48711,PROCESSING
48712,COMPLETE
48713,COMPLETE
48714,COMPLETE
48715,PENDING_PAYMENT
48716,ON_HOLD
48717,COMPLETE
48718,PENDING
48719,PROCESSING
48720,PROCESSING
48721,COMPLETE
48722,ON_HOLD
48723,COMPLETE
48724,SUSPECTED_FRAUD
48725,PENDING_PAYMENT
48726,COMPLETE
48727,PENDING_PAYMENT
48728,PENDING_PAYMENT
48729,SUSPECTED_FRAUD
48730,COMPLETE
48731,COMPLETE
48732,PENDING
48733,CLOSED
48734,COMPLETE
48735,PENDING
48736,PENDING_PAYMENT
48737,COMPLETE
48738,COMPLETE
48739,PROCESSING
48740,COMPLETE
48741,SUSPECTED_FRAUD
48742,COMPLETE
48743,PENDING
48744,CLOSED
48745,COMPLETE
48746,COMPLETE
48747,PENDING_PAYMENT
48748,CANCELED
48749,PENDING_PAYMENT
48750,PROCESSING
48751,PAYMENT_REVIEW
48752,PROCESSING
48753,CLOSED
48754,COMPLETE
48755,PROCESSING
48756,ON_HOLD
48757,PENDING_PAYMENT
48758,CLOSED
48759,COMPLETE
48760,PENDING_PAYMENT
48761,COMPLETE
48762,COMPLETE
48763,PENDING
48764,PENDING_PAYMENT
48765,CLOSED
48766,COMPLETE
48767,ON_HOLD
48768,COMPLETE
48769,PENDING
48770,PENDING_PAYMENT
48771,COMPLETE
48772,ON_HOLD
48773,PENDING_PAYMENT
48774,ON_HOLD
48775,COMPLETE
48776,PENDING
48777,PENDING_PAYMENT
48778,COMPLETE
48779,PENDING_PAYMENT
48780,PENDING_PAYMENT
48781,CLOSED
48782,PROCESSING
48783,PENDING
48784,COMPLETE
48785,PENDING_PAYMENT
48786,PENDING_PAYMENT
48787,PENDING
48788,COMPLETE
48789,CLOSED
48790,COMPLETE
48791,PROCESSING
48792,COMPLETE
48793,COMPLETE
48794,PROCESSING
48795,PENDING
48796,COMPLETE
48797,COMPLETE
48798,ON_HOLD
48799,PENDING_PAYMENT
48800,PENDING
48801,CLOSED
48802,COMPLETE
48803,COMPLETE
48804,PROCESSING
48805,COMPLETE
48806,CLOSED
48807,PENDING
48808,COMPLETE
48809,SUSPECTED_FRAUD
48810,PENDING_PAYMENT
48811,COMPLETE
48812,PENDING_PAYMENT
48813,PROCESSING
48814,PENDING_PAYMENT
48815,PENDING
48816,PENDING_PAYMENT
48817,PENDING_PAYMENT
48818,PROCESSING
48819,CLOSED
48820,COMPLETE
48821,COMPLETE
48822,PROCESSING
48823,CLOSED
48824,PENDING_PAYMENT
48825,PENDING_PAYMENT
48826,PROCESSING
48827,PENDING_PAYMENT
48828,COMPLETE
48829,COMPLETE
48830,PROCESSING
48831,PENDING_PAYMENT
48832,COMPLETE
48833,PENDING
48834,COMPLETE
48835,PROCESSING
48836,PENDING_PAYMENT
48837,COMPLETE
48838,PENDING_PAYMENT
48839,PENDING
48840,PROCESSING
48841,PENDING
48842,PROCESSING
48843,PROCESSING
48844,PROCESSING
48845,COMPLETE
48846,COMPLETE
48847,PENDING
48848,ON_HOLD
48849,CLOSED
48850,SUSPECTED_FRAUD
48851,PENDING_PAYMENT
48852,COMPLETE
48853,SUSPECTED_FRAUD
48854,COMPLETE
48855,PENDING
48856,PENDING_PAYMENT
48857,COMPLETE
48858,COMPLETE
48859,COMPLETE
48860,SUSPECTED_FRAUD
48861,COMPLETE
48862,PENDING
48863,CLOSED
48864,PROCESSING
48865,CLOSED
48866,COMPLETE
48867,COMPLETE
48868,CLOSED
48869,PENDING_PAYMENT
48870,CLOSED
48871,ON_HOLD
48872,COMPLETE
48873,ON_HOLD
48874,PENDING_PAYMENT
48875,PROCESSING
48876,CANCELED
48877,PENDING_PAYMENT
48878,PENDING_PAYMENT
48879,COMPLETE
48880,PROCESSING
48881,CLOSED
48882,ON_HOLD
48883,ON_HOLD
48884,COMPLETE
48885,COMPLETE
48886,COMPLETE
48887,COMPLETE
48888,CLOSED
48889,CLOSED
48890,PROCESSING
48891,COMPLETE
48892,COMPLETE
48893,PENDING
48894,PROCESSING
48895,PROCESSING
48896,PROCESSING
48897,COMPLETE
48898,PENDING_PAYMENT
48899,PENDING
48900,SUSPECTED_FRAUD
48901,PROCESSING
48902,PENDING_PAYMENT
48903,COMPLETE
48904,SUSPECTED_FRAUD
48905,COMPLETE
48906,PENDING_PAYMENT
48907,CLOSED
48908,PENDING
48909,COMPLETE
48910,CLOSED
48911,COMPLETE
48912,ON_HOLD
48913,CLOSED
48914,PENDING
48915,PENDING_PAYMENT
48916,PROCESSING
48917,CANCELED
48918,PENDING_PAYMENT
48919,PENDING_PAYMENT
48920,COMPLETE
48921,COMPLETE
48922,PENDING_PAYMENT
48923,PAYMENT_REVIEW
48924,COMPLETE
48925,PENDING_PAYMENT
48926,CLOSED
48927,CLOSED
48928,COMPLETE
48929,COMPLETE
48930,COMPLETE
48931,COMPLETE
48932,PROCESSING
48933,PENDING
48934,PENDING
48935,PENDING
48936,PAYMENT_REVIEW
48937,PENDING_PAYMENT
48938,CLOSED
48939,PENDING
48940,PENDING
48941,COMPLETE
48942,COMPLETE
48943,PENDING_PAYMENT
48944,PROCESSING
48945,COMPLETE
48946,PROCESSING
48947,PENDING_PAYMENT
48948,SUSPECTED_FRAUD
48949,PENDING_PAYMENT
48950,COMPLETE
48951,PENDING
48952,CLOSED
48953,PENDING_PAYMENT
48954,CANCELED
48955,PENDING_PAYMENT
48956,COMPLETE
48957,PENDING_PAYMENT
48958,COMPLETE
48959,COMPLETE
48960,COMPLETE
48961,PENDING
48962,PENDING_PAYMENT
48963,PROCESSING
48964,COMPLETE
48965,COMPLETE
48966,COMPLETE
48967,PAYMENT_REVIEW
48968,COMPLETE
48969,PENDING_PAYMENT
48970,PENDING_PAYMENT
48971,PENDING_PAYMENT
48972,PENDING_PAYMENT
48973,PENDING
48974,PENDING_PAYMENT
48975,COMPLETE
48976,CLOSED
48977,COMPLETE
48978,CANCELED
48979,PENDING_PAYMENT
48980,COMPLETE
48981,COMPLETE
48982,COMPLETE
48983,COMPLETE
48984,PROCESSING
48985,CANCELED
48986,PENDING
48987,CLOSED
48988,COMPLETE
48989,PENDING_PAYMENT
48990,COMPLETE
48991,ON_HOLD
48992,COMPLETE
48993,COMPLETE
48994,COMPLETE
48995,PROCESSING
48996,CLOSED
48997,CLOSED
48998,COMPLETE
48999,COMPLETE
49000,COMPLETE
49001,COMPLETE
49002,SUSPECTED_FRAUD
49003,PENDING_PAYMENT
49004,CLOSED
49005,PENDING_PAYMENT
49006,PROCESSING
49007,PROCESSING
49008,PENDING
49009,COMPLETE
49010,CANCELED
49011,COMPLETE
49012,PAYMENT_REVIEW
49013,COMPLETE
49014,CANCELED
49015,COMPLETE
49016,PROCESSING
49017,COMPLETE
49018,PENDING
49019,COMPLETE
49020,PENDING_PAYMENT
49021,COMPLETE
49022,COMPLETE
49023,COMPLETE
49024,COMPLETE
49025,COMPLETE
49026,COMPLETE
49027,PENDING_PAYMENT
49028,PENDING
49029,COMPLETE
49030,COMPLETE
49031,PENDING
49032,CLOSED
49033,COMPLETE
49034,COMPLETE
49035,ON_HOLD
49036,COMPLETE
49037,PENDING_PAYMENT
49038,CLOSED
49039,PENDING_PAYMENT
49040,SUSPECTED_FRAUD
49041,CLOSED
49042,PROCESSING
49043,PROCESSING
49044,COMPLETE
49045,PROCESSING
49046,PROCESSING
49047,PENDING_PAYMENT
49048,CLOSED
49049,PENDING
49050,PENDING
49051,PENDING
49052,COMPLETE
49053,PENDING_PAYMENT
49054,PROCESSING
49055,CANCELED
49056,COMPLETE
49057,COMPLETE
49058,COMPLETE
49059,COMPLETE
49060,COMPLETE
49061,COMPLETE
49062,PENDING_PAYMENT
49063,PENDING_PAYMENT
49064,PROCESSING
49065,PENDING_PAYMENT
49066,PROCESSING
49067,PENDING_PAYMENT
49068,PROCESSING
49069,PROCESSING
49070,COMPLETE
49071,PENDING
49072,COMPLETE
49073,CLOSED
49074,COMPLETE
49075,SUSPECTED_FRAUD
49076,PENDING
49077,ON_HOLD
49078,PENDING_PAYMENT
49079,CLOSED
49080,PENDING_PAYMENT
49081,COMPLETE
49082,ON_HOLD
49083,PENDING_PAYMENT
49084,PENDING_PAYMENT
49085,CANCELED
49086,COMPLETE
49087,PROCESSING
49088,PENDING_PAYMENT
49089,COMPLETE
49090,ON_HOLD
49091,PENDING_PAYMENT
49092,COMPLETE
49093,PENDING_PAYMENT
49094,COMPLETE
49095,COMPLETE
49096,CLOSED
49097,PENDING_PAYMENT
49098,CLOSED
49099,PENDING_PAYMENT
49100,COMPLETE
49101,PENDING_PAYMENT
49102,COMPLETE
49103,CLOSED
49104,PENDING_PAYMENT
49105,PROCESSING
49106,PENDING
49107,PENDING_PAYMENT
49108,PENDING
49109,PENDING
49110,PROCESSING
49111,COMPLETE
49112,PENDING
49113,PENDING_PAYMENT
49114,PENDING
49115,PENDING_PAYMENT
49116,PENDING
49117,COMPLETE
49118,PENDING
49119,COMPLETE
49120,PENDING_PAYMENT
49121,COMPLETE
49122,COMPLETE
49123,PENDING
49124,PENDING
49125,COMPLETE
49126,PROCESSING
49127,PENDING_PAYMENT
49128,PENDING_PAYMENT
49129,PENDING_PAYMENT
49130,ON_HOLD
49131,PENDING
49132,COMPLETE
49133,CLOSED
49134,COMPLETE
49135,COMPLETE
49136,COMPLETE
49137,PENDING_PAYMENT
49138,PENDING
49139,PENDING_PAYMENT
49140,COMPLETE
49141,ON_HOLD
49142,COMPLETE
49143,CLOSED
49144,PROCESSING
49145,PAYMENT_REVIEW
49146,COMPLETE
49147,COMPLETE
49148,COMPLETE
49149,CLOSED
49150,PENDING_PAYMENT
49151,COMPLETE
49152,SUSPECTED_FRAUD
49153,COMPLETE
49154,PENDING_PAYMENT
49155,PENDING
49156,PENDING
49157,COMPLETE
49158,CANCELED
49159,PENDING_PAYMENT
49160,PROCESSING
49161,COMPLETE
49162,PAYMENT_REVIEW
49163,PENDING_PAYMENT
49164,COMPLETE
49165,PENDING_PAYMENT
49166,CLOSED
49167,ON_HOLD
49168,COMPLETE
49169,COMPLETE
49170,PENDING_PAYMENT
49171,COMPLETE
49172,PENDING_PAYMENT
49173,PENDING_PAYMENT
49174,CLOSED
49175,PENDING_PAYMENT
49176,PENDING_PAYMENT
49177,COMPLETE
49178,CLOSED
49179,PROCESSING
49180,PROCESSING
49181,COMPLETE
49182,ON_HOLD
49183,PROCESSING
49184,COMPLETE
49185,PENDING_PAYMENT
49186,COMPLETE
49187,PROCESSING
49188,COMPLETE
49189,PENDING
49190,COMPLETE
49191,ON_HOLD
49192,CLOSED
49193,COMPLETE
49194,PENDING_PAYMENT
49195,PENDING
49196,CANCELED
49197,PROCESSING
49198,COMPLETE
49199,ON_HOLD
49200,PENDING_PAYMENT
49201,COMPLETE
49202,PENDING
49203,ON_HOLD
49204,PENDING
49205,PENDING_PAYMENT
49206,PENDING_PAYMENT
49207,PENDING_PAYMENT
49208,COMPLETE
49209,SUSPECTED_FRAUD
49210,PENDING_PAYMENT
49211,COMPLETE
49212,COMPLETE
49213,PROCESSING
49214,COMPLETE
49215,CLOSED
49216,PENDING_PAYMENT
49217,PENDING
49218,SUSPECTED_FRAUD
49219,COMPLETE
49220,COMPLETE
49221,ON_HOLD
49222,PENDING_PAYMENT
49223,COMPLETE
49224,PENDING_PAYMENT
49225,CLOSED
49226,PENDING
49227,COMPLETE
49228,CLOSED
49229,CANCELED
49230,CANCELED
49231,CLOSED
49232,CANCELED
49233,PENDING
49234,CLOSED
49235,PENDING
49236,PENDING
49237,COMPLETE
49238,COMPLETE
49239,CLOSED
49240,COMPLETE
49241,PROCESSING
49242,PENDING_PAYMENT
49243,CANCELED
49244,PROCESSING
49245,PENDING
49246,COMPLETE
49247,PROCESSING
49248,COMPLETE
49249,PENDING_PAYMENT
49250,COMPLETE
49251,COMPLETE
49252,COMPLETE
49253,PENDING_PAYMENT
49254,PENDING_PAYMENT
49255,PENDING_PAYMENT
49256,COMPLETE
49257,ON_HOLD
49258,SUSPECTED_FRAUD
49259,COMPLETE
49260,COMPLETE
49261,PENDING
49262,PENDING_PAYMENT
49263,CLOSED
49264,PENDING_PAYMENT
49265,CLOSED
49266,CLOSED
49267,COMPLETE
49268,PENDING_PAYMENT
49269,PROCESSING
49270,COMPLETE
49271,COMPLETE
49272,COMPLETE
49273,COMPLETE
49274,PENDING_PAYMENT
49275,COMPLETE
49276,COMPLETE
49277,COMPLETE
49278,PENDING
49279,COMPLETE
49280,PROCESSING
49281,CANCELED
49282,PENDING_PAYMENT
49283,PROCESSING
49284,COMPLETE
49285,PROCESSING
49286,PENDING_PAYMENT
49287,COMPLETE
49288,ON_HOLD
49289,ON_HOLD
49290,PENDING_PAYMENT
49291,COMPLETE
49292,COMPLETE
49293,ON_HOLD
49294,PENDING_PAYMENT
49295,CANCELED
49296,COMPLETE
49297,PENDING
49298,COMPLETE
49299,COMPLETE
49300,ON_HOLD
49301,PENDING_PAYMENT
49302,COMPLETE
49303,PENDING_PAYMENT
49304,COMPLETE
49305,COMPLETE
49306,PENDING_PAYMENT
49307,PROCESSING
49308,PENDING
49309,PENDING
49310,PROCESSING
49311,COMPLETE
49312,CLOSED
49313,PENDING
49314,PENDING_PAYMENT
49315,PENDING_PAYMENT
49316,PROCESSING
49317,PENDING_PAYMENT
49318,COMPLETE
49319,PAYMENT_REVIEW
49320,COMPLETE
49321,PENDING
49322,PENDING_PAYMENT
49323,COMPLETE
49324,PENDING
49325,PENDING
49326,COMPLETE
49327,ON_HOLD
49328,COMPLETE
49329,COMPLETE
49330,PENDING_PAYMENT
49331,CLOSED
49332,COMPLETE
49333,COMPLETE
49334,COMPLETE
49335,COMPLETE
49336,PENDING_PAYMENT
49337,SUSPECTED_FRAUD
49338,PROCESSING
49339,COMPLETE
49340,PROCESSING
49341,PENDING_PAYMENT
49342,COMPLETE
49343,COMPLETE
49344,CLOSED
49345,PENDING_PAYMENT
49346,CLOSED
49347,COMPLETE
49348,COMPLETE
49349,SUSPECTED_FRAUD
49350,COMPLETE
49351,PROCESSING
49352,PROCESSING
49353,COMPLETE
49354,PENDING
49355,COMPLETE
49356,COMPLETE
49357,COMPLETE
49358,PROCESSING
49359,COMPLETE
49360,PENDING_PAYMENT
49361,PENDING
49362,COMPLETE
49363,PROCESSING
49364,ON_HOLD
49365,ON_HOLD
49366,PENDING_PAYMENT
49367,COMPLETE
49368,COMPLETE
49369,COMPLETE
49370,COMPLETE
49371,PROCESSING
49372,ON_HOLD
49373,PENDING_PAYMENT
49374,COMPLETE
49375,COMPLETE
49376,PROCESSING
49377,PENDING_PAYMENT
49378,COMPLETE
49379,PENDING
49380,PROCESSING
49381,COMPLETE
49382,COMPLETE
49383,PENDING
49384,PENDING_PAYMENT
49385,PENDING
49386,CLOSED
49387,PENDING
49388,PENDING_PAYMENT
49389,COMPLETE
49390,PENDING
49391,PROCESSING
49392,CLOSED
49393,ON_HOLD
49394,COMPLETE
49395,PENDING_PAYMENT
49396,PENDING_PAYMENT
49397,PENDING
49398,COMPLETE
49399,CLOSED
49400,PENDING_PAYMENT
49401,CLOSED
49402,COMPLETE
49403,COMPLETE
49404,ON_HOLD
49405,CLOSED
49406,CLOSED
49407,PROCESSING
49408,SUSPECTED_FRAUD
49409,PENDING_PAYMENT
49410,SUSPECTED_FRAUD
49411,COMPLETE
49412,PENDING_PAYMENT
49413,COMPLETE
49414,PROCESSING
49415,PENDING_PAYMENT
49416,ON_HOLD
49417,COMPLETE
49418,CLOSED
49419,PENDING_PAYMENT
49420,COMPLETE
49421,COMPLETE
49422,PENDING
49423,PENDING_PAYMENT
49424,ON_HOLD
49425,COMPLETE
49426,ON_HOLD
49427,COMPLETE
49428,COMPLETE
49429,PENDING_PAYMENT
49430,COMPLETE
49431,PENDING_PAYMENT
49432,PENDING_PAYMENT
49433,CLOSED
49434,COMPLETE
49435,ON_HOLD
49436,PENDING_PAYMENT
49437,PENDING_PAYMENT
49438,COMPLETE
49439,PROCESSING
49440,PROCESSING
49441,COMPLETE
49442,COMPLETE
49443,PROCESSING
49444,ON_HOLD
49445,PROCESSING
49446,COMPLETE
49447,PENDING_PAYMENT
49448,PENDING_PAYMENT
49449,CLOSED
49450,PENDING
49451,COMPLETE
49452,COMPLETE
49453,COMPLETE
49454,CANCELED
49455,COMPLETE
49456,COMPLETE
49457,COMPLETE
49458,SUSPECTED_FRAUD
49459,COMPLETE
49460,PROCESSING
49461,PROCESSING
49462,COMPLETE
49463,PENDING_PAYMENT
49464,COMPLETE
49465,PENDING_PAYMENT
49466,COMPLETE
49467,PENDING_PAYMENT
49468,COMPLETE
49469,PROCESSING
49470,COMPLETE
49471,COMPLETE
49472,PENDING_PAYMENT
49473,PENDING_PAYMENT
49474,PROCESSING
49475,COMPLETE
49476,COMPLETE
49477,PENDING_PAYMENT
49478,CLOSED
49479,PENDING
49480,PENDING
49481,PAYMENT_REVIEW
49482,PROCESSING
49483,CLOSED
49484,PENDING
49485,PENDING_PAYMENT
49486,COMPLETE
49487,PENDING
49488,COMPLETE
49489,PENDING_PAYMENT
49490,PROCESSING
49491,ON_HOLD
49492,CLOSED
49493,PENDING_PAYMENT
49494,CLOSED
49495,COMPLETE
49496,PROCESSING
49497,PENDING
49498,COMPLETE
49499,COMPLETE
49500,COMPLETE
49501,PENDING_PAYMENT
49502,PENDING
49503,ON_HOLD
49504,PENDING_PAYMENT
49505,PENDING_PAYMENT
49506,PENDING
49507,COMPLETE
49508,PENDING_PAYMENT
49509,COMPLETE
49510,COMPLETE
49511,PROCESSING
49512,COMPLETE
49513,COMPLETE
49514,PENDING_PAYMENT
49515,COMPLETE
49516,ON_HOLD
49517,PENDING_PAYMENT
49518,PENDING
49519,COMPLETE
49520,COMPLETE
49521,PAYMENT_REVIEW
49522,PENDING_PAYMENT
49523,PROCESSING
49524,ON_HOLD
49525,PENDING_PAYMENT
49526,PROCESSING
49527,PENDING_PAYMENT
49528,PROCESSING
49529,PENDING_PAYMENT
49530,PROCESSING
49531,CANCELED
49532,PENDING_PAYMENT
49533,PENDING
49534,COMPLETE
49535,ON_HOLD
49536,PROCESSING
49537,PENDING_PAYMENT
49538,ON_HOLD
49539,COMPLETE
49540,SUSPECTED_FRAUD
49541,COMPLETE
49542,PENDING
49543,CLOSED
49544,PENDING_PAYMENT
49545,CLOSED
49546,PENDING_PAYMENT
49547,COMPLETE
49548,PENDING
49549,COMPLETE
49550,ON_HOLD
49551,COMPLETE
49552,ON_HOLD
49553,COMPLETE
49554,COMPLETE
49555,PENDING_PAYMENT
49556,PENDING
49557,COMPLETE
49558,COMPLETE
49559,COMPLETE
49560,PENDING
49561,PROCESSING
49562,PROCESSING
49563,COMPLETE
49564,PROCESSING
49565,PENDING
49566,PENDING_PAYMENT
49567,COMPLETE
49568,PROCESSING
49569,PROCESSING
49570,PROCESSING
49571,PENDING
49572,COMPLETE
49573,PENDING
49574,COMPLETE
49575,PENDING_PAYMENT
49576,ON_HOLD
49577,PENDING_PAYMENT
49578,CANCELED
49579,PENDING_PAYMENT
49580,CLOSED
49581,PROCESSING
49582,SUSPECTED_FRAUD
49583,ON_HOLD
49584,ON_HOLD
49585,PENDING
49586,PENDING_PAYMENT
49587,PENDING_PAYMENT
49588,PENDING
49589,PENDING_PAYMENT
49590,ON_HOLD
49591,PAYMENT_REVIEW
49592,PENDING_PAYMENT
49593,CANCELED
49594,PENDING_PAYMENT
49595,PROCESSING
49596,PENDING_PAYMENT
49597,PENDING
49598,COMPLETE
49599,PENDING
49600,COMPLETE
49601,CLOSED
49602,COMPLETE
49603,PROCESSING
49604,COMPLETE
49605,PENDING_PAYMENT
49606,PENDING_PAYMENT
49607,PENDING_PAYMENT
49608,PENDING_PAYMENT
49609,PENDING
49610,PENDING
49611,COMPLETE
49612,COMPLETE
49613,CLOSED
49614,COMPLETE
49615,PAYMENT_REVIEW
49616,PENDING
49617,COMPLETE
49618,COMPLETE
49619,CLOSED
49620,COMPLETE
49621,PENDING
49622,PENDING_PAYMENT
49623,PENDING_PAYMENT
49624,CLOSED
